0,1,2
2022-01-14,PolsekSanggala4,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/HUcbcFf8e5"
2022-01-14,PolsekBtmrng,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/fBZDJZyA1v"
2022-01-14,polres_pinrang,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/xXzGTrjVoK"
2022-01-14,HasanMarang,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/rsd47IBtIm"
2022-01-14,RantepaoPolsek,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/VaML2SkjHS"
2022-01-14,ujung_bulu,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/ZDntNz7RyJ"
2022-01-14,PUjungloe,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/XrRZOUuWC8"
2022-01-14,Binmassekrilau1,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/MuPeTKgEak"
2022-01-14,ResTakalar,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/uVTekwt2KO"
2022-01-14,18Rewa,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/Yc8IKTlsTJ"
2022-01-14,SEK_BONTOBAHARI,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/8X1nWwH7wL"
2022-01-14,polsek_polut,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/bd1Rx4cDom"
2022-01-14,LiukangPolres,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin @ Balang lompo Island https://t.co/IeeMI8wJn3"
2022-01-14,YusharT,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/Vjgdt9MhlX"
2022-01-14,polsekherlang21,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/9MFQc3sR7B"
2022-01-14,Kemdikbud_RI,"#SahabatDikbud, Indonesia memegang presidensi G20 untuk tahun 2022, loh. Apa, sih, G20 itu dan mengapa disebut “presidensi”, bukan “ketua” atau “tuan rumah”? 

Yuk, mengenal sekilas apa itu G20!

#MerdekaBelajar #PulihBersama #G20Indonesia #G20Dikbud https://t.co/fVqItLiOJR"
2022-01-14,polsekburau,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/wPy4NAivzE"
2022-01-14,polsekpolsel3,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/zXvo4P00TL"
2022-01-14,SLabakkang,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/w39291a3SB"
2022-01-14,PolresToraja,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/b9dXsBG3rt"
2022-01-14,MuhammadCharlik,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/Ipf4pTTO0w"
2022-01-14,PolsekBungoro75,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/B8fo7J4V45"
2022-01-14,mare_polsek,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/xThcGAlxVv"
2022-01-14,Polsekpitumpan1,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/BErGB7CojN"
2022-01-14,Humaspolressel1,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/X9Wkoni712"
2022-01-14,spnpoldasulsel,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/CfaUliKAfa"
2022-01-14,polsek_bajeng12,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/HKZ7Wpc85l"
2022-01-14,PareparePolres,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/tF8u6u8QMi"
2022-01-14,mistenpolsek,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/JWmx4zVyk6"
2022-01-14,AndiAnh25520285,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/rQd9pF4h4C"
2022-01-14,PTallasa,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/ykfMcHVSF0"
2022-01-14,utara_wara,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/n0Ma1AO97X"
2022-01-14,ResTakalar,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/IM58ffPWyv"
2022-01-14,polsek_suli,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/bHQamnlCEB"
2022-01-14,poldasulsel_,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/j5nGscEord"
2022-01-14,BERITA_RJPT,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/CRrlqizXXy"
2022-01-14,p_polebunging,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/jneDg44ppZ"
2022-01-14,HusniJaya7,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/LorRiG0a6w"
2022-01-14,Bangpol20,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/pvOlHMdDzN"
2022-01-14,infogantarang,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/MEwM6MWr2I"
2022-01-14,Polsekmapsu19,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/n5hCKvkxYG"
2022-01-14,PolresWajo,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/8aWhwslw9e"
2022-01-14,AndiGUS16145185,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/GywPRh97gC"
2022-01-14,jeraffah,@useanddisuse @collegemenfess Website merdeka belajar kampus merdeka
2022-01-14,tribratanewsekg,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/jiMZfSLlHw"
2022-01-14,kasriliyandi,Imunisasi siswa merdeka belajar https://t.co/i399ACkMcn
2022-01-14,tribratagowahu1,"Launching Imunisasi Siswa ""Merdeka Belajar""
Wujud Herd Immunity

#PoldaSulselAjakVaksin https://t.co/AdIHuGUjgk"
2022-01-14,FreemanYisroel,"MERDEKA BELAJAR, MERDEKA BERPRESTASI! ROADSHOW SERU SEKOLAH. TRYOUT MERDEKA UTBK 2022. FUTURE EDUCATION REELS VIDEO CHALLENGE. FUTURE EDUCATORS WEBINAR. SEMINAR NASIONAL. "" Semua anak berhak berprestasi dengan keunikkannya masing masing! "". #infoevent"
2022-01-14,baca_pesan,New post (Orang Tua Wali Siswa SDN 140 Lampuawa Luwu Utara Antusias Sukseskan Imunisasi Menuju Siswa Merdeka Belajar) has been published on Baca Pesan - https://t.co/L9DOA68oa8
2022-01-14,itbofficial,"Berkonsep Green Campus, ITB Kampus Jatinangor Punya Lahan Hijau 82 Persen

Baca berita selengkapnya di laman  https://t.co/KeCTmY7eTj 

#ITBnews #institutteknologibandung #worldclassuniversity #innovation #research #kampusmerdeka #merdekabelajar"
2022-01-14,genturtama,"Kemdikbud gak cuma Merdeka Belajar dan Merdeka Berbudaya aja ternyata, tapi pegawainya sekarang Merdeka Berbusana alias sama sekali gak terikat peraturan hari ini harus pake busana apa ke kantor. 😂😂"
2022-01-14,AutumnStarGen,"Mohon buat kemendikbud, ojok kakean koar2 mslh merdeka belajar dll kalau trnyata mental anak muda gampang goyah liat prjalanan hidup teman sebaya, pdhl ndelok e isok ae cuma teko sosmed!! Dan yg dilihat hnya kesuksesan materiil yg bisa saja menipu"
2022-01-14,DPR_RI,"Keseriusan Sekretariat Jenderal DPR RI dalam mendukung Merdeka Belajar Kampus Merdeka melalui pelaksanaan Program #MagangDiRumahRakyat mendapatkan apresiasi Anugerah Kampus Merdeka Indonesia Jaya dari DiktiRistek, pada Kamis, 13 Januari 2022. #KampusMerdeka #MerdekaBelajar https://t.co/DdrdmQTpeI"
2022-01-13,menyukseskan,"@UGM_FESS merdeka belajar kampus merdeka. di sana ada program program yang bisa diikuti mahasiswa dari smt 3-7 (kalo gasalah, cmiiw)"
2022-01-13,AlifHayyin,"@muslimahnewscom Merdeka belajar tidak hanya sekedar metode dan pendekatan dalam pembelajaran. 

#MerdekaBelajarBukanSolusi
#DaruratPendidikanIndonesi
#SistemPendidikanSolusinya"
2022-01-13,SeknasJppi,Pemkab Lamongan Fasilitasi Perwujudan Merdeka Belajar Kampus Merdeka di Unisla - Memontum https://t.co/PNGg0ImOR2 https://t.co/RTazCsM8kq
2022-01-13,IkhwanDokuz,Hasil sharing pengalaman saat diterima jadi mahasiswa di PTN dan pengalaman dapat beasiswa... #kuliah #merdekabelajar https://t.co/iLbWeB2Cqw
2022-01-13,_rainoutside,@UGM_FESS merdeka belajar kampus merdeka
2022-01-13,collegemenfess,"[cm] guys minta saranya dong, Ikut magang program merdeka belajar tapi lulus telat atau gausa ikut magang?"
2022-01-13,aldyhif,Menurut kuu. Program Magang Merdeka Belajar ituu sebuah trobosan inovasi yang benar-benar visioner dari Mas Nadiem. 👍
2022-01-13,okeearraseo,"@unudmenfess Keknya nanti gabung sama angkatan lain, tinggal peraturannya aja jumlah mhs di matkul itu brp (minimal n maksimalnya), kalo ngga gitu mungkin bareng sama yg dr merdeka belajar"
2022-01-13,nugrohosa_,@MB_Symphonie Implementasi merdeka belajar 🤭
2022-01-13,SkollaOnline,"MERDEKA BELAJAR, MERDEKA BERPRESTASI!

🚎 ROADSHOW SERU SEKOLAH
🧮 TRYOUT MERDEKA UTBK 2022
📽️ FUTURE EDUCATION REELS VIDEO CHALLENGE
🧑‍🏫 FUTURE EDUCATORS WEBINAR
🌟 SEMINAR NASIONAL

""Semua anak berhak berprestasi dengan keunikkannya masing masing!""

#infoevent https://t.co/56BfYvkAEJ"
2022-01-13,Kemdikbud_RI,"Bagaimana, ya, hujan bisa terjadi? Yuk, kita buat miniatur hujan di dalam stoples! Siapkan alat dan bahannya, ya!

#MerdekaBelajar #KamisSains https://t.co/SPNtnQCuRB"
2022-01-13,Nurnadia1402,@muslimahnewscom Generasi bukan butuh merdeka belajar. Tapi merdeka dari penjajahan pemikiran
2022-01-13,bemfmipaipb,"Halo Civitas FMIPA!

Salah satu program Merdeka Belajar Kampus Merdeka, yaitu Studi Independen Bersertifikat sudah didepan mata! Bagi civitas FMIPA yang ingin mengikuti program tersebut segera persiapkan seluruh persyaratannya. 

Yuk baca selengkapnya di :
https://t.co/LEf3c4YcYy https://t.co/oeGzPlAmw3"
2022-01-13,republiknews_,Bupati Luwu Utara Melaunching Gerakan Imunisasi Siswa Merdeka Belajar https://t.co/GxYsfLwHQP
2022-01-13,KPKNLcirebon,"Penerimaan magang pada KPKNL Cirebon merupakan bentuk dukungan atas kebijakan Merdeka Belajar oleh Kementerian Pendidikan, Kebudayaan, Riset, dan Teknologi Republik Indonesia, yang bertujuan memberikan pengalaman dunia kerja khususnya pada KPKNL Cirebon. https://t.co/FJRSVGUtCt"
2022-01-13,kursuskita,"Ayo, mulai dari yang sederhana dan jadi luar biasa. Ayo Kursus!

Selengkapnya, kunjungi kanal Youtube: KursusKita

#AyoKursus
#KisahSuksesLulusanKursus
#MerdekaBelajar"
2022-01-13,rakyatkucom,Bupati Luwu Utara Launching Vaksinasi Siswa Merdeka Belajar : https://t.co/CcpzfcFTHu
2022-01-13,KlubPomPI,"Halo #SahabatMahasiswa ! Kabar menarik nih buat kalian, Pangan Aman Goes to Campus yg merupakan Program sinergi antara BPOM dengan Program Merdeka Belajar Kampus Merdeka Kemendikbudristek membuka kesempatan buat kalian yang ingin meningkatkan kompetensi di bidang keamanan pangan. https://t.co/H2L45TVHlO"
2022-01-13,hariannusa_,UNRAM Sosialisasikan Kurikulum Merdeka Belajar Kampus Merdeka https://t.co/DbADYMtADg
2022-01-13,hariannusacom,UNRAM Sosialisasikan Kurikulum Merdeka Belajar Kampus Merdeka https://t.co/8vsRVjBztU
2022-01-13,HuriWidia,"@muslimahnewscom Seharusnya pemerintah peka terhadap persoalan yang tengah terjadi, dimana kualitas pendidikan saat ini menghasilkan generasi yang minim akhlak akibat penerapan sistem sekuleris kapitalis yang rusak, bukan malah menyuguhkan kebebasan merdeka belajar."
2022-01-13,itbofficial,"Dosen ITB dan Tim Buat Panel Anti Peluru dari Serat Rami

Baca berita selengkapnya di laman 
 https://t.co/fb02HCGkJi

#ITBnews #institutteknologibandung #worldclassuniversity #innovation #research #kampusmerdeka #merdekabelajar"
2022-01-13,2fa_chriz,@muslimahnewscom Merdeka Belajar Kampus Merdeka (MBKM) hanya solusi tambal sulam yang justru mensekulerkan pendidikan
2022-01-13,cendananews,UCY Perluas Akses Magang Wujudkan Program Merdeka Belajar https://t.co/YkDmZHKPOG
2022-01-13,Tuti71372192,"@muslimahnewscom Dengan program Merdeka Belajar Kampus Merdeka (MBKM) maka akan melahirkan generasi"" yg semakin sekuler liberal saja."
2022-01-13,ASweetyheart,"Hi guys dari kalian ada yg ngambil MBKM ga? Merdeka belajar. Kalau ada, apa yg kalian ambil sejalan kah sama jurusan kalian?"
2022-01-13,muslimahnewscom,Setujukah Anda jika program Merdeka Belajar Kampus Merdeka (MBKM) solusi atas permasalahan dunia pendidikan tinggi saat ini?
2022-01-12,Fitrian_No11,"“Bila kaum muda yg telah belajar di sekolah dan menganggap dirinya terlalu tinggi dan pintar untuk melebur dgn masyarakat yg bekerja dgn cangkul dan hanya memiliki cita-cita yg sederhana, maka lebih baik pendidikan itu tidak diberikan sama sekali.”🍃
-Tan Malaka

#MerdekaBelajar https://t.co/sDM2FqLiZo"
2022-01-12,kapol_id,Otonomi Pelajar Sebagai Substansi Kelajuan Generasi di Era Merdeka Belajar https://t.co/a1hoEpt7aw
2022-01-12,serambinews,"#BeritaBandaAceh
Ketua Merdeka Belajar Kampus Merdeka (MBKM) UBBG, Zaki Al Fuad MPd, menyatakan kegiatan ini merupakan bagian dari Program PMM.
 https://t.co/VsBUrGoMEa"
2022-01-12,officialusu_,"Halo #SobatUSU

Sekedar mengingatkan nih untuk kamu yang masih ingin bergabung di Program #MerdekaBelajar #KampusMerdeka (MBKM) bahwa batas akhir pendaftaran sebentar lagi akan tiba. https://t.co/7ywrqyJnxy"
2022-01-12,SkollaOnline,"Jangan sampe gak ikutan ini deh, skollamate! Benefitnya banyak + hadiahnya juga banyak! 🤩

Coming soon bangeet!
#merdekaberprestasifestival #merdekabelajar #belajarmakinambis https://t.co/KVEpvqI7Kh"
2022-01-12,Abid_yaa,"@UNYmfs Merdeka belajar kampus merdeka. Itu kamu ambil matkul dari luar prodi, nder. Yang paketan cuma matkul prodi, yang mbkm kamu bebas milih sesuai keinginan dan kebutuhan"
2022-01-12,tomadtoo,"@UNYmfs merdeka belajar kampus merdeka, itu matkul matkul diluar prodi, salah satu program kampus merdeka"
2022-01-12,Kemdikbud_RI,"#SahabatDikbud pernah mengejar layangan putus? Ternyata permainan layang-layang memiliki berbagai sebutan unik di daerah, loh!

Tahukah #SahabatDikbud sebutan bagi permainan layang-layang di daerah lainnya? Yuk, bagikan! 

#MerdekaBelajar #RabuMaju https://t.co/NQ4k17mfmC"
2022-01-12,ypamdr_astra,"Para peserta Kampus Mengajar Kemitraan ini diharapkan dapat menjadi “agent of change” yang mampu membawa perubahan positif dan inovatif untuk kemajuan sekolah.

#CerdasBersamaAstra #YPAMDR #SemangatSalingBantu #PendidikanNasional #MerdekaBelajar #KampusMengajar https://t.co/lelwuzm4qw"
2022-01-12,BadanBahasa,"Berikut ini adalah beberapa cara agar Anda lebih optimistis sehingga selalu memiliki pikiran dan sikap yang positif. 

#RabuBerliterasi
#MerdekaBelajar
#BadanBahasa
#BermartabatBermanfaat https://t.co/A8FRoiMqi3"
2022-01-12,litbangdikbud,"#SahabatDikbud, perubahan kerangka kurikulum tentu menuntut adaptasi oleh semua elemen sistem pendidikan. 

#MerdekaBelajar
#PemulihanPembelajaran
#RefleksiDiriUntukTransformasi
#SerentakBergerak https://t.co/zHtL3aH1Mx"
2022-01-12,kafispolgama,"Kerja sama ini merupakan salah satu dukungan kepada Pemerintah untuk mencapai kepentingan strategis negara. Terutama, menyiapkan sumber daya manusia unggul dan menerapkan program Merdeka Belajar Kampus Merdeka Kemendikbudristek.

#KAFISPOLGAMA mendukung program magang ini."
2022-01-12,konstituensi,"#Studi Online Era Pandemi, Akses #Kuliah Luar Negeri Jadi Lebih Gampang 
👉https://t.co/ABIa1C1HEQ #merdekabelajar ini baru juara https://t.co/s7LgTc2R1l"
2022-01-12,jawapos,Tahun Ini Kudus Masuk Sekolah Penggerak Tahap Dua Program Merdeka Belajar https://t.co/74jnuPrxzK
2022-01-12,KarebaHariIni,Tim Satgas Covid-19 Luwu Launching Vaksinasi Merdeka Belajar Usia 6-11 Tahun https://t.co/9BXf8o3gQQ
2022-01-12,FirmRei,"Launching Vaksinasi Merdeka Belajar, Kapolres Luwu: Bentuk Ikhtiar Jaga Generasi Muda https://t.co/Ymwxo5Oswv"
2022-01-12,KampusGuruCikal,Setiap mentee &amp; mentor Magang Guru Merdeka Belajar memiliki pengalaman menarik dan inspiratif saat mengikuti program ini. Berikut beberapa diantaranya. https://t.co/MdyrNEgTdh
2022-01-12,Kemdikbud_RI,"Segera daftarkan dirimu! Peserta yang mengikuti seluruh rangkaian acara melalui zoom berhak mendapatkan sertifikat.

Saksikan juga siaran langsungnya di https://t.co/Onor7vnaQl 

#SilaturahmiMerdekaBelajar
#MerdekaBelajar
#VokasiKuat"
2022-01-12,Kemdikbud_RI,"#SahabatDikbud, webinar #SilaturahmiMerdekaBelajar hadir kembali, kali ini dengan tema ""Mewujudkan SDM Unggul melalui SMK Pusat Keunggulan dan Kampus Merdeka Vokasi"". Catat waktunya, ya!Kamis, 13 Januari 2022, pukul 15.30 WIB. 

#MerdekaBelajar
#VokasiKuat https://t.co/dhrySbcOTI"
2022-01-12,KampusGuruCikal,Magang Guru Merdeka Belajar: Siapkan Calon Guru Penggerak https://t.co/GgICbILSKB
2022-01-12,beritasulselcom,Tim Satgas Covid-19 Luwu Launching Vaksinasi Merdeka Belajar Usia 6-11 Tahun - https://t.co/jYrEMlvzHZ https://t.co/BQmaC7nD1Z
2022-01-12,HumasUntirta,"Terima kasih atas partisipasi para mahasiswa inbound PMM Tahun 2021. Semoga kebersamaan &amp; pengalaman belajar di Untirta menjadi kenangan yang indah dan bermanfaat bagi Sobat.

#UntirtaJawara
#merdekabelajar #kampusmerdeka 
#kampusmerdekaIndonesiaJaya 
#PertukaranMahasiswaMerdeka https://t.co/3EvndsHCEh"
2022-01-12,kksvlo,"@telyufess klo ga salah mbkm (merdeka belajar kampus merdeka) itu nama programnya sedangkan msib (magang, studi independen dan bersertifikat) itu produknya. jadi kalo misal pas bikin surat rekomendasi kita nulisnya bukan mbkm tapi msib. klo salah koreksi aja"
2022-01-12,daniellsinaga,"Ayo Bapak dan Ibu guru malam ini kita belajar bareng di Temu Pendidik Live 12/01/2022. Praktik Merdeka Belajar: Mengajar dengan Bahagia Karena Kelas Bukan Penjara.

Ada pak @Iwan_ardhie 👏 https://t.co/KULinGLGKg"
2022-01-12,himanikaUB,"Halo, Communite!

Sosialisasi Merdeka Belajar Kampus Merdeka (MBKM) kembali diadakan, namun kali ini hanya sesi QnA (Question and Answer) terkait magang merdeka. https://t.co/Dy7lmO4nS9"
2022-01-12,kursuskita,"Selengkapnya kunjungi kanal Youtube: KursusKita

https://t.co/CeOAU2rNoU

#AyoKursus
#KisahSuksesLulusanKursus
#MerdekaBelajar"
2022-01-12,PAUDDikdasmen,"#SobatBelajar, pada Selasa, 11 Januari 2022, Ditjen PAUD, Dikdas, dan Dikmen menerima kunjungan Komisi IV DPRD Kabupaten OKU Timur, membahas mengenai penempatan tugas guru PPPK, bantuan pembangunan infrastruktur PAUD, serta arahan pembukaan PTM tahun ajaran 2022.

#MerdekaBelajar https://t.co/WQS3xpbrrI"
2022-01-12,adekumala,"Lihat deh, Bund, cover buku teks SD sekarang sebagus iniii... 😍

Jadi optimis gak sih sama masa depan pendidikan Indonesia di bawah @MasMenteri
@nadiemmakarim 🙌

Buku2 bisa dilihat &amp; diunduh di sini: https://t.co/ELM3CqMefA

#kurikulumprototipe #merdekabelajar https://t.co/2Z58QZxJYQ"
2022-01-12,TerpaduUPI,"Tahapan Registrasi Calon Mahasiswa Baru Pascasarjana Semester Genap 2021/2022. 
   
#info #terpaduupi #upi   
#Pascasarjana #Genap 
#PenerimaanMahasiswa 
#MerdekaBelajar https://t.co/UV7uuP3Fh7"
2022-01-12,ninoaditomo,"...
Pendaftaran akan segera dilakukan setelah itu, sehingga sekolah punya waktu beberapa bulan untuk melakukan persiapan.
Untuk rincian jadwal dan mekanisme pendaftaran, nantikan setelah peluncuran! ***

#tanyajawabkurikulum #kurikulumprototipe #merdekabelajar"
2022-01-12,UB_Official,"Hai! #KampusUB mengajak #TemanUB untuk berpartisipasi dalam kegiatan Merdeka Belajar Kampus Merdeka Semeru, lho. https://t.co/mPpmLvPriX"
2022-01-12,SLBN2Jogja,"Belajarlah dengan gembira. 
Dengan begitu kamu akan sehat jiwa dan raga~

Supervisi PT MT oleh Kabid Diksus Dinas Dikpora DIY @pendidikan_khusus_diy 

#merdekabelajar 
#pelajarpancasila 
#jogjaistimewa @ SLB Negeri 2 https://t.co/XCu3mzdIHA"
